"Method","beta0.x","beta1.x","beta2.x","beta0.y","beta1.y","beta2.y"
"naive","0.0552636568994969","0.22285767973192","0.151986623029424","0.0343111519377868","0.030827765407938","0.0263812466190653"
"cc","-0.0810223313410604","0.232836117888259","0.226546240343339","0.0762784728596476","0.0470203322970077","0.0459647114855374"
"oracle","-0.0290156626890945","0.224903367280843","0.197373634629661","0.0321026785621662","0.0277322731892023","0.0295340722013082"
"naive","0.022066434548062","0.233730615297367","0.170031732993435","0.0312557454249943","0.0272539172074312","0.0256273190291791"
"cc","-0.0600105190444005","0.233023909421561","0.224784894973363","0.0683982951528616","0.0448861259265877","0.0473401462339138"
"oracle","0.0319896137337718","0.204597819927946","0.16071824969531","0.0333585463705019","0.0275510877671354","0.0286983105643727"
"naive","0.0729344079071157","0.208429413787185","0.140167986863897","0.0321308743892869","0.0273544771304398","0.0254431653140073"
"cc","-0.0151627628774152","0.251892622588658","0.146739546518087","0.0662430506013775","0.0398193849242496","0.0401577556079257"
"oracle","-0.039349047138145","0.205610038347634","0.192433385691781","0.0333796500015858","0.0286505627889458","0.0273126503701255"
"naive","0.0122794170459806","0.214111526387437","0.160225221728291","0.0322288137071997","0.0284736623882537","0.0240091184563736"
"cc","-0.154809931141422","0.242971922718421","0.239375068595126","0.0703970992901868","0.0452948305099399","0.0430942476744076"
"oracle","0.0334567369392497","0.204206170514655","0.212139701865247","0.033765724684651","0.0284378172253991","0.0286101298111968"
"naive","0.0875326082411461","0.215776421011465","0.174304166584074","0.0326687142129357","0.0282451139412086","0.0254791742056153"
"cc","0.076640017982643","0.181169901989956","0.185884201029951","0.063523411211709","0.0408136100812589","0.0410710434447608"
"oracle","-0.0394243565543012","0.233998687200432","0.213738327705107","0.0325002169264253","0.0279077855605832","0.028065014500343"
"naive","0.0174808463579948","0.24501877960951","0.177356432681255","0.0317187916921038","0.0276600569466059","0.0247725356340457"
"cc","-0.0249432104706837","0.222718875685617","0.220609862033582","0.0680205846175395","0.0430386214418867","0.042826959792012"
"oracle","0.0489953518474265","0.165014775190122","0.191525449151134","0.0345111305132626","0.0289970710862763","0.0309205692115601"
"naive","0.101015841107","0.175154155842787","0.157916530543904","0.0332728361256975","0.0286426934561137","0.0269460966720649"
"cc","0.101385670713264","0.133950958864732","0.161476820417425","0.0701515188339713","0.0445191318632192","0.0474338604237935"
"oracle","0.0157509596206283","0.173416164512906","0.188597134671102","0.0339254399420979","0.0287577578384934","0.0274175699080023"
"naive","0.0678798774910664","0.181658784487749","0.155179069476783","0.032739872166691","0.0287246334304748","0.024534458809648"
"cc","0.00950904778327678","0.134689503501429","0.225223066347421","0.0693504439448906","0.0410403275951299","0.0397879975147951"
"oracle","-0.029429692341129","0.192652438438629","0.205933147209048","0.0348587011667628","0.0302704791752579","0.0290465218796323"
"naive","0.0272527696966871","0.202573928056345","0.176866099133297","0.0333438178256662","0.0298254422372882","0.0254127633873094"
"cc","0.0890795258312026","0.0699007974010665","0.230626939067913","0.0659094745822455","0.0460422650593276","0.0398599209512497"
"oracle","-0.00164739969850268","0.210347078621161","0.218941449915244","0.0323971883206607","0.028158390039605","0.0279722069865013"
"naive","0.05524158078861","0.223302619965649","0.182068332722206","0.0317317019711482","0.0278706056586452","0.024944400750858"
"cc","-0.0108548535626165","0.217579113706714","0.223792104358264","0.0645681028527406","0.0409673142142048","0.0427156843465306"
"oracle","-0.0683668328319352","0.220571644459681","0.188555737154135","0.0343578925499188","0.0297553654130954","0.030097201965804"
"naive","-0.0161234809129366","0.232515840624207","0.152657795694826","0.0330012580250533","0.0293965321172563","0.0263317967714829"
"cc","-0.0301146975053301","0.187858322462721","0.17380572467103","0.0722587930215359","0.0477056281367415","0.0472892465286445"
"oracle","0.00637877307673746","0.218013536869941","0.214666117181596","0.0352338274965397","0.030165061271792","0.0307655206283421"
"naive","0.066697931725068","0.232718679927447","0.169071649725316","0.0340925118881356","0.0298726602519351","0.0268133950009626"
"cc","-0.0626643569789713","0.238917156861025","0.217640792445443","0.0706128642207543","0.0447547585020762","0.0483975075842255"
"oracle","-0.0152300543778775","0.201365104573708","0.208585524555917","0.0338551572850675","0.0288446010561894","0.0290261626473733"
"naive","0.040097980502319","0.21938240064749","0.163583506576706","0.0327399150529409","0.0284468658878868","0.0256103892328864"
"cc","-0.0739636522124772","0.247238728690339","0.185031497346821","0.0645624909201929","0.0431360735907898","0.0418481238041115"
"oracle","-0.0200340531382734","0.192658676844206","0.191825502544439","0.03463402638132","0.0310279641821594","0.0294863845427203"
"naive","0.0288689492045156","0.20360101026221","0.159497525293048","0.0337961264326924","0.0307456220488003","0.0262902631026794"
"cc","-0.0790141225973797","0.214239393948574","0.205000592922762","0.0694176428860644","0.0459337009778958","0.0450506149351568"
"oracle","-0.0635507082736221","0.247269931984121","0.198069361600747","0.0342826574823004","0.0298250697361593","0.0289031197144455"
"naive","-0.0154265521472963","0.255900829836471","0.175527444674218","0.0330655997744111","0.0294058552419579","0.0257707013590622"
"cc","0.0142042660766887","0.204470285275698","0.181026458765418","0.0653702337818319","0.042905503199368","0.0421336522916091"
"oracle","0.0458993655310483","0.161695409470166","0.179252879170022","0.0337873742781606","0.0302366282690412","0.0300267335221638"
"naive","0.0938499348757815","0.168771207950998","0.155077874291565","0.0326998191625537","0.0298836971572065","0.0265852216701738"
"cc","0.0578213056943683","0.166227070724803","0.169480301331147","0.0665814998462713","0.044534820062682","0.0441719810194767"
"oracle","-0.0186347960454827","0.230033035910563","0.22089654915415","0.0330394361689789","0.02816025783642","0.0286047138304341"
"naive","0.0371268232874537","0.243147892439667","0.178754249331808","0.0325100708609869","0.0280625901967665","0.0257436069961943"
"cc","-0.109021931055872","0.21965917732405","0.287510415815484","0.064728885950186","0.0412286982994432","0.04318636777404"
"oracle","0.0190273085732989","0.183866233971872","0.240106323424408","0.0343749950111349","0.0295258422265389","0.0280349119027391"
"naive","0.0868753053414339","0.196901970718706","0.192561179967815","0.0332703623327725","0.0295622665222336","0.0251644256441231"
"cc","-0.0421958329371758","0.168443605719438","0.285788744426448","0.0718583605410737","0.043188724721826","0.0425142103189945"
"oracle","-0.0520859637063023","0.16558451235133","0.242484134723486","0.0348861339683627","0.0306984741977801","0.0299807385349286"
"naive","0.0158192025185999","0.177672963545476","0.213146017623868","0.0332959616070239","0.0301006993861612","0.0259891216272418"
"cc","0.0543491737770526","0.172480042998372","0.162901245510025","0.0713468518524714","0.0476621993599452","0.0473038221251454"
"oracle","0.0038425623045435","0.185187440341914","0.195069477085914","0.0342551312653036","0.0290894547340229","0.0304596528356536"
"naive","0.0573321999825985","0.19378123775545","0.16291054492368","0.0328668295719386","0.0288740520965769","0.0270274759230075"
"cc","-0.0488864116147718","0.194037998877851","0.211703111418148","0.0672679113615643","0.0424675581994679","0.0454592893172627"
"oracle","-0.0524096847049164","0.224001172946141","0.227313340660942","0.0358451024313542","0.0318817384426934","0.0305962558240951"
"naive","0.0045222538063546","0.232014352460881","0.200017505695207","0.0348133794910029","0.0315780734009606","0.0274514802879885"
"cc","0.0584313319265402","0.162438058750507","0.205062496676976","0.0693012647236758","0.046686675584281","0.0432561540474208"
"oracle","0.00926583908509299","0.252699784497018","0.162195925977346","0.0333047327327412","0.0294000177543365","0.0294521025723028"
"naive","0.0503885301436892","0.263167966755182","0.138722512088785","0.0320829550882594","0.0288658543638086","0.0261403815036585"
"cc","0.0622051779719595","0.20177232162982","0.164861436432424","0.0657440125294698","0.0458133366629423","0.0437408330330198"
"oracle","-0.0140468560586035","0.195574496963669","0.170991983490766","0.0333189993478651","0.0297851552053712","0.029277868903031"
"naive","0.0331878501424316","0.210096158835993","0.12847275359045","0.0324676340135349","0.0295593585161","0.0257591264535165"
"cc","-0.0560645327349674","0.184486937284943","0.165783051708942","0.0732381576143135","0.0466574711879294","0.0474042173382417"
"oracle","0.00400889126218577","0.195642423017655","0.243587357643466","0.034110185204789","0.0294634972481264","0.0310624495814992"
"naive","0.0665780270510423","0.209779402745711","0.203795811597735","0.0329449848630238","0.0288964179421829","0.0268541354413177"
"cc","0.0365192498228946","0.192714532983061","0.216515600644336","0.0738771688188971","0.0447623627577977","0.0506962141797333"
"oracle","-0.0400708338049116","0.158949383667276","0.222849285792717","0.0332614367468464","0.0300386815472711","0.0290659086889913"
"naive","0.0213668433136713","0.167992009431709","0.18593136575728","0.032466470414209","0.0299053755683556","0.0256894493579532"
"cc","-0.167099338086336","0.191484567016596","0.301836058074348","0.0737386170785211","0.0469848835455564","0.04610028106001"
"oracle","0.0157571978472164","0.164743255422794","0.219878349035683","0.034900912430359","0.0290766166520606","0.0300982416901217"
"naive","0.0736950874428332","0.175280509299708","0.184023224122206","0.0335573494947916","0.0288176800695073","0.0266653510630624"
"cc","-0.00474480445888135","0.131821763546036","0.262613756942925","0.0690264476651081","0.043533421112496","0.0452307845652642"
"oracle","-0.024562418887305","0.231395063721605","0.191275957206513","0.0338990531362389","0.0295053330458638","0.0297613754730291"
"naive","0.0252353587845412","0.243282462527719","0.158690066840144","0.0329970755581589","0.0290543939839497","0.0260464012480793"
"cc","0.026040633450074","0.17621975240035","0.195706728286811","0.0665398521228852","0.0433340728826786","0.0450594657600589"
"oracle","-0.0256511678274982","0.129016311263484","0.234923462199105","0.0342660245581115","0.0292428461068895","0.0301299612748971"
"naive","0.0397400509733109","0.133592739073442","0.209686373484962","0.033129059228311","0.0289647158885001","0.0265763996868173"
"cc","0.0387554339217502","0.144497431695197","0.166498040138261","0.0704476028287377","0.0433112151525051","0.0451905262475532"
"oracle","0.0463278373171191","0.163630522045892","0.225566284620896","0.0350133957164129","0.0287444753896086","0.029876218468278"
"naive","0.1078236726358","0.175461088022822","0.186244001902293","0.0339694431216126","0.0284617462326285","0.0261464957015945"
"cc","0.0912600289601814","0.159160065732999","0.17844577701542","0.0684989570534165","0.0429680826908257","0.0446475979544874"
"oracle","0.0121848019166481","0.218764190586636","0.174895796220872","0.0330894505236586","0.0286593222424156","0.0279347911781223"
"naive","0.0602326464076129","0.224559740707196","0.14615034522171","0.0321943159789172","0.0285806868262119","0.0247170170636419"
"cc","0.0137006687278286","0.243842825064719","0.137148336222827","0.0639085847042808","0.04172372690082","0.0398276188838648"
"oracle","0.0194911136284628","0.172486916857321","0.198297225336374","0.035781705424012","0.0294869696102657","0.0296029645292815"
"naive","0.0755077622787464","0.178465440902316","0.174345913907999","0.0341422731278025","0.0292077285292117","0.0261624407632242"
"cc","-0.0275005720364671","0.22163621761495","0.180304813426629","0.0708016668935842","0.0439216258104302","0.0437034081755242"
"oracle","0.0879918621057127","0.147665146922595","0.190218468852923","0.0351467953470481","0.0306787382586775","0.0308100811998492"
"naive","0.135532344865659","0.158648126437188","0.161943994884746","0.0340541438023071","0.0301254769534786","0.0269915400109026"
"cc","0.132231153537169","0.159566372130317","0.141198983508273","0.0716211464785077","0.0454344350894989","0.048531239981844"
"oracle","-0.029247666758909","0.182807618746316","0.24087611143731","0.0345759519810378","0.0294623748967642","0.0297759305567779"
"naive","0.0340003828823807","0.192939661817719","0.206628725665524","0.0335597593670441","0.0291072537620452","0.0261719956664959"
"cc","-0.0634516501644412","0.190658550140999","0.277323099339468","0.0662762625997108","0.0424370974623353","0.0424773594640373"
"oracle","0.00750299924502457","0.154628817326746","0.240903311552032","0.0336140966987813","0.0286108692600065","0.0289983711265285"
"naive","0.0676554053442111","0.163291279258238","0.214533112269551","0.0319677792004616","0.0281463650147785","0.0254000030524298"
"cc","0.00329052794935221","0.164270738712845","0.246223712779011","0.0652990988280195","0.0423440731060706","0.043437791744001"
"oracle","0.00911544073229605","0.185480660205701","0.229605044772876","0.0327593541552689","0.0286609658493728","0.0279323305323275"
